Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
LA RIOJA,General Ocampo,Santa Rita de Catuna,46084050,0.0,299.0,0.0,0.0,0.0,1.0,0.0,0.0,300.0
LA RIOJA,General Ocampo,Ambil,46084010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
LA RIOJA,General Ocampo,Milagro,46084030,0.0,813.0,0.0,1.0,0.0,0.0,0.0,0.0,814.0
LA RIOJA,General San Martín,Ulapes,46091010,0.0,691.0,0.0,2.0,0.0,0.0,0.0,1.0,694.0
LA RIOJA,Independencia,Amaná,46105010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
LA RIOJA,Independencia,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
LA RIOJA,Independencia,Patquía,46105020,28.0,0.0,0.0,1.0,0.0,0.0,0.0,279.0,308.0
LA RIOJA,Rosario Vera Peñaloza,Chepes,46112010,2.0,2.31,0.0,3.0,0.0,1.0,0.0,373.0,2.69
LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,46112020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0
LA RIOJA,Sanagasta,Villa Sanagasta,46126010,0.0,543.0,0.0,5.0,0.0,1.0,0.0,5.0,554.0
LA RIOJA,San Blas de los Sauces,Los Robles,46119010,0.0,1.0,0.0,3.0,0.0,1.0,0.0,102.0,107.0
LA RIOJA,San Blas de los Sauces,Alpasinche,46119010,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,51.0
LA RIOJA,San Blas de los Sauces,Salicas - San Blas,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0
LA RIOJA,San Blas de los Sauces,Andolucas,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0
LA RIOJA,San Blas de los Sauces,Chaupihuasi,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0
LA RIOJA,San Blas de los Sauces,Cuipan,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
LA RIOJA,San Blas de los Sauces,Las Talas,46119010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0
LA RIOJA,San Blas de los Sauces,San Blas,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0
LA RIOJA,San Blas de los Sauces,Shaqui,46119010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,74.0
LA RIOJA,San Blas de los Sauces,Suriyaco,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
LA RIOJA,San Blas de los Sauces,Tuyubil,46119010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
LA RIOJA,General Juan F. Quiroga,San Antonio,46070040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0
LA RIOJA,General Juan F. Quiroga,Malanzán,46070010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,347.0,348.0
LA RIOJA,General Juan F. Quiroga,Nácate,46070020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0
LA RIOJA,General Juan F. Quiroga,Portezuelo,46070030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,227.0,228.0
LA RIOJA,General Lamadrid,Villa Castelli,46077010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,256.0
LA RIOJA,Vinchina,Jagüé,46098010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
LA RIOJA,Vinchina,Villa San José de Vinchina,46098020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,431.0,433.0
MENDOZA,Capital,Mendoza,50007010,6.99,68.82,182.0,35.69,202.0,22.0,0.0,2.04,113.95
MENDOZA,General Alvear,Bowen,50014010,0.0,64.0,1.0,0.0,0.0,0.0,0.0,91.0,156.0
MENDOZA,General Alvear,General Alvear,50014030,782.0,3.81,1.0,2.22,411.0,1.0,0.0,3.41,10.64
MENDOZA,General Alvear,Carmensa,50014020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0
MENDOZA,Godoy Cruz,Godoy Cruz,50021010,4.26,23.0,90.0,32.55,100.0,2.0,0.0,1.01,38.04
MENDOZA,Godoy Cruz,Gobernador Benegas,50021010,0.0,0.0,0.0,519.0,0.0,0.0,0.0,0.0,519.0
MENDOZA,Godoy Cruz,Las Tortugas,50021010,0.0,0.0,0.0,719.0,0.0,0.0,0.0,0.0,719.0
MENDOZA,Godoy Cruz,San Francisco Del Monte,50021010,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,258.0
MENDOZA,Godoy Cruz,Villa Hipodromo,50021010,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0
MENDOZA,Guaymallén,Bermejo,50028030,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,134.0
MENDOZA,Guaymallén,Colonia Segovia,50028010,0.0,0.0,0.0,7.0,0.0,0.0,0.0,142.0,149.0
MENDOZA,Guaymallén,Guaymallén,50028020,5.16,7.0,88.0,29.2,17.0,0.0,0.0,1.53,36.01
MENDOZA,Guaymallén,La Primavera,50028030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0
MENDOZA,Guaymallén,Los Corralitos,50028040,102.0,0.0,2.0,0.0,0.0,1.0,0.0,49.0,154.0
MENDOZA,Guaymallén,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0
MENDOZA,Guaymallén,Puente de Hierro,50028050,1.26,0.0,3.0,0.0,0.0,0.0,0.0,116.0,1.38
MENDOZA,Guaymallén,San Jose,50028030,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,90.0
MENDOZA,Guaymallén,Dorrego,50028030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
MENDOZA,Guaymallén,Rodeo De La Cruz,50028010,0.0,0.0,0.0,341.0,0.0,1.0,0.0,0.0,342.0
MENDOZA,Guaymallén,San Francisco Del Monte,50028050,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,203.0
MENDOZA,Guaymallén,Buena Nueva,50028030,0.0,0.0,0.0,205.0,0.0,1.0,0.0,0.0,206.0
MENDOZA,Guaymallén,Capilla Del Rosario,50028050,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,244.0
MENDOZA,Guaymallén,El Sauce,50028030,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0
MENDOZA,Guaymallén,Jesus Nazareno,50028050,0.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,246.0
MENDOZA,Guaymallén,Las Cañas,50028050,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,211.0
MENDOZA,Guaymallén,Pedro Molina,50028030,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,102.0
MENDOZA,Junín,Ingeniero Giagnoni,50035010,3.68,0.0,52.0,254.0,52.0,0.0,0.0,66.0,4.11
MENDOZA,Junín,Junín,50035020,354.0,0.0,5.0,961.0,0.0,0.0,0.0,215.0,1.53
MENDOZA,Junín,La Colonia,50035030,0.0,0.0,0.0,541.0,0.0,2.0,0.0,201.0,744.0
MENDOZA,Junín,Los Barriales,50035040,832.0,0.0,2.0,0.0,0.0,0.0,0.0,175.0,1.01
MENDOZA,Junín,Medrano,50035050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,774.0
MENDOZA,Junín,OTROS,Sin Datos,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
MENDOZA,Junín,Phillips,50035060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MENDOZA,Junín,Rodríguez Peña,50035070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0
MENDOZA,La Paz,La Paz,50042020,384.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,388.0
MENDOZA,Las Heras,Las Heras,50049050,1.21,6.0,32.0,13.74,11.0,10.0,0.0,703.0,15.71
MENDOZA,Las Heras,Papagayos,50049040,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
MENDOZA,Las Heras,Uspallata,50049110,578.0,0.0,2.0,558.0,0.0,0.0,0.0,0.0,1.14
MENDOZA,Las Heras,El Algarrobal,50049040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
MENDOZA,Las Heras,El Challao,50049040,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,181.0
MENDOZA,Las Heras,El Plumerillo,50049040,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,38.0
MENDOZA,Las Heras,El Resguardo,50049040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
MENDOZA,Las Heras,El Zapallar,50049040,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,79.0
MENDOZA,Las Heras,Panquehua,50049040,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
MENDOZA,Las Heras,Puente del Inca,50049090,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
MENDOZA,Lavalle,3 de Mayo,50056150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0
MENDOZA,Lavalle,Barrio Los Olivos,50056070,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0
MENDOZA,Lavalle,Costa de Araujo,50056080,0.0,0.0,0.0,2.0,29.0,0.0,0.0,125.0,156.0
MENDOZA,Lavalle,El Vergel,50056100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0
MENDOZA,Lavalle,Jocolí,50056120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0
MENDOZA,Lavalle,Jocolí Viejo,50056130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0
MENDOZA,Lavalle,Villa Tulumaya,50056160,0.0,0.0,0.0,107.0,1.0,0.0,0.0,271.0,379.0
MENDOZA,Luján de Cuyo,Agrelo,50063010,1.0,0.0,0.0,563.0,0.0,0.0,0.0,67.0,631.0
MENDOZA,Luján de Cuyo,Cacheuta,50063030,18.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,49.0
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,1.05,0.0,7.0,0.0,0.0,0.0,0.0,42.0,1.1
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,2.45,9.0,29.0,4.05,35.0,0.0,0.0,1.83,8.4
MENDOZA,Luján de Cuyo,Perdriel,50063100,60.0,0.0,4.0,154.0,0.0,0.0,0.0,58.0,276.0
MENDOZA,Luján de Cuyo,Potrerillos,50063110,0.0,0.0,0.0,1.0,0.0,4.0,0.0,32.0,37.0
MENDOZA,Luján de Cuyo,Ugarteche,50063120,0.0,0.0,0.0,123.0,0.0,0.0,0.0,127.0,250.0
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,0.0,0.0,0.0,77.0,0.0,0.0,0.0,15.0,92.0
MENDOZA,Luján de Cuyo,Carrodilla,50063060,0.0,0.0,0.0,498.0,0.0,0.0,0.0,12.0,510.0
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,0.0,0.0,0.0,890.0,0.0,0.0,0.0,24.0,914.0
MENDOZA,Luján de Cuyo,Costa Flores,50063040,0.0,0.0,0.0,133.0,0.0,0.0,0.0,17.0,150.0
MENDOZA,Luján de Cuyo,El Carrizal,50063050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0
MENDOZA,Luján de Cuyo,El Salto,50063060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
MENDOZA,Luján de Cuyo,Las Vegas,50063080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060,0.0,0.0,0.0,273.0,0.0,0.0,0.0,17.0,290.0
MENDOZA,Luján de Cuyo,Vistalba,50063060,0.0,0.0,0.0,262.0,0.0,0.0,0.0,27.0,289.0
MENDOZA,Luján de Cuyo,La Puntilla,50063060,0.0,0.0,0.0,106.0,0.0,0.0,0.0,2.0,108.0
MENDOZA,Maipú,Barrancas,50070010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0
MENDOZA,Maipú,Cruz de Piedra,50070030,0.0,0.0,0.0,59.0,0.0,0.0,0.0,12.0,71.0
MENDOZA,Maipú,Fray Luis Beltrán,50070050,335.0,1.0,4.0,1.0,0.0,0.0,0.0,66.0,407.0
MENDOZA,Maipú,Maipú,50070060,922.0,4.0,15.0,4.66,6.0,0.0,0.0,1.36,6.97
MENDOZA,Maipú,Rodeo del Medio,50070070,348.0,0.0,1.0,1.0,0.0,0.0,0.0,348.0,698.0
MENDOZA,Maipú,Russell,50070080,1.08,0.0,15.0,3.49,15.0,0.0,0.0,0.0,4.6
MENDOZA,Maipú,San Roque,50070090,389.0,0.0,8.0,3.11,0.0,0.0,0.0,104.0,3.62
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0
MENDOZA,Maipú,El Pedregal,50070040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0
MENDOZA,Maipú,Villa Teresa,50070100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0
MENDOZA,Maipú,Coquimbito,50070090,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0
MENDOZA,Maipú,General Gutierrez,50070040,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,57.0
MENDOZA,Maipú,Luzuriaga,50070090,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,287.0
MENDOZA,Malargüe,Las Leñas,50077030,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
MENDOZA,Malargüe,Malargüe,50077040,0.0,1.61,4.0,4.0,0.0,5.0,0.0,28.0,1.65
MENDOZA,OTROS,OTROS,Sin Datos,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0
MENDOZA,Rivadavia,Andrade,50084010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0
MENDOZA,Rivadavia,El Mirador,50084040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,67.0
MENDOZA,Rivadavia,La Central,50084050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0
MENDOZA,Rivadavia,La Esperanza,50084060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0
MENDOZA,Rivadavia,La Florida,50084070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0
MENDOZA,Rivadavia,La Libertad,50084080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0
MENDOZA,Rivadavia,Los Árboles,50084090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
MENDOZA,Rivadavia,Los Campamentos,50084100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0
MENDOZA,Rivadavia,Medrano,50084110,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0
MENDOZA,Rivadavia,Mundo Nuevo,50084120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
MENDOZA,Rivadavia,Reducción de Abajo,50084130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0
MENDOZA,Rivadavia,Rivadavia,50084140,828.0,0.0,8.0,2.89,0.0,5.0,0.0,903.0,4.64
MENDOZA,Rivadavia,Santa María de Oro,50084150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0
MENDOZA,San Carlos,Chilecito,50091020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0
MENDOZA,San Carlos,Eugenio Bustos,50091030,36.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,664.0
MENDOZA,San Carlos,La Consulta,50091040,164.0,0.0,0.0,0.0,0.0,1.0,0.0,639.0,804.0
MENDOZA,San Carlos,San Carlos,50091060,0.0,167.0,0.0,0.0,0.0,0.0,0.0,400.0,567.0
MENDOZA,San Carlos,Pareditas,50091050,0.0,0.0,0.0,86.0,1.0,0.0,0.0,33.0,120.0
MENDOZA,San Carlos,Barrio El Cepillo,50091010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0
MENDOZA,San Martín,Alto Salvador,50098090,0.0,0.0,0.0,34.0,0.0,0.0,0.0,19.0,53.0
MENDOZA,San Martín,Alto Verde,50098020,0.0,0.0,0.0,63.0,0.0,0.0,0.0,88.0,151.0
MENDOZA,San Martín,Chapanay,50098060,0.0,0.0,1.0,7.0,0.0,0.0,0.0,32.0,40.0
MENDOZA,San Martín,El Ramblón,50098077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0
MENDOZA,San Martín,Montecaseros,50098080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0
MENDOZA,San Martín,Nueva California,50098090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0
MENDOZA,San Martín,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0
MENDOZA,San Martín,Palmira,50098090,0.0,0.0,0.0,515.0,0.0,0.0,0.0,19.0,534.0
MENDOZA,San Martín,San Martín,50098100,0.0,3.0,0.0,2.81,0.0,2.0,0.0,894.0,3.71
MENDOZA,San Martín,Tres Porteñas,50098110,0.0,0.0,0.0,3.0,0.0,0.0,0.0,209.0,212.0
MENDOZA,San Martín,El Espino,50098073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0
MENDOZA,San Rafael,25 de Mayo,50105220,0.0,79.0,1.0,0.0,0.0,0.0,0.0,14.0,94.0
MENDOZA,San Rafael,Cuadro Benegas,50105060,35.0,0.0,2.0,2.31,0.0,0.0,0.0,418.0,2.77
MENDOZA,San Rafael,El Nihuil,50105070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0
MENDOZA,San Rafael,Goudge,50105100,0.0,1.0,0.0,0.0,1.0,0.0,0.0,177.0,179.0
MENDOZA,San Rafael,San Rafael,50105210,3.12,1.76,215.0,13.0,216.0,0.0,0.0,1.24,6.56
MENDOZA,San Rafael,Punta del Agua,50105170,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
MENDOZA,San Rafael,Las Malvinas,50105130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0
MENDOZA,San Rafael,Monte Comán,50105150,0.0,0.0,0.0,1.0,1.0,0.0,0.0,450.0,452.0
MENDOZA,San Rafael,Rama Caída,50105180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,459.0
MENDOZA,San Rafael,Real del Padre,50105190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,670.0
MENDOZA,San Rafael,Salto de Las Rosas,50105200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,365.0,366.0
MENDOZA,San Rafael,Villa Atuel,50105230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,351.0
MENDOZA,San Rafael,Jaime Prats,50105110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0
MENDOZA,San Rafael,Capitán Montoya,50105050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
MENDOZA,Santa Rosa,La Dormida,50112040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,396.0,397.0
MENDOZA,Santa Rosa,Las Catitas,50112050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,287.0
MENDOZA,Santa Rosa,Santa Rosa,50112060,0.0,0.0,0.0,2.0,0.0,0.0,0.0,153.0,155.0
MENDOZA,Tunuyán,Los Sauces,50119050,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0
MENDOZA,Tunuyán,Tunuyán,50119060,473.0,1.38,1.0,11.0,0.0,0.0,0.0,16.0,1.88
MENDOZA,Tunuyán,Vista Flores,50119070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,265.0
MENDOZA,Tunuyán,Campo Los Andes,50119020,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,199.0
MENDOZA,Tupungato,San José,50126050,0.0,0.0,0.0,30.0,0.0,0.0,0.0,17.0,47.0
MENDOZA,Tupungato,Tupungato,50126060,517.0,0.0,0.0,3.0,0.0,6.0,0.0,598.0,1.12
MENDOZA,Tupungato,Cordón del Plata,50126020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,344.0
MENDOZA,Tupungato,La Arboleda,50126040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0
MISIONES,25 de Mayo,25 de Mayo,54119060,0.0,0.0,0.0,0.0,538.0,2.0,0.0,0.0,540.0
MISIONES,25 de Mayo,Colonia Alicia,54119020,0.0,0.0,0.0,0.0,20.0,0.0,0.0,32.0,52.0
MISIONES,25 de Mayo,Colonia Aurora,54119030,0.0,0.0,0.0,0.0,10.0,1.0,0.0,61.0,72.0
MISIONES,25 de Mayo,San Francisco de Asís,54119040,0.0,0.0,0.0,15.0,40.0,0.0,0.0,25.0,80.0
MISIONES,25 de Mayo,Santa Rita,54119050,0.0,0.0,0.0,30.0,150.0,1.0,0.0,50.0,231.0
MISIONES,25 de Mayo,Alicia Baja,54119025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0
MISIONES,25 de Mayo,Alba Posse,54119010,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0
MISIONES,Apóstoles,Apóstoles,54007010,1.78,3.51,0.0,4.0,0.0,1.0,0.0,138.0,5.43
MISIONES,Apóstoles,Azara,54007020,0.0,10.0,0.0,0.0,0.0,1.0,0.0,146.0,157.0
MISIONES,Apóstoles,San José,54007060,157.0,0.0,0.0,1.0,0.0,0.0,0.0,425.0,583.0
MISIONES,Cainguás,Aristóbulo del Valle,54014010,2.0,1.19,0.0,4.0,0.0,2.0,0.0,0.0,1.2
MISIONES,Cainguás,Campo Grande,54014020,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,14.0
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,1.33
MISIONES,Cainguás,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
MISIONES,Cainguás,Salto Encantado,54014080,0.0,42.0,0.0,0.0,0.0,1.0,0.0,22.0,65.0
MISIONES,Cainguás,Pueblo Illia,54014070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0
MISIONES,Candelaria,Bonpland,54021010,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
MISIONES,Candelaria,Candelaria,54021020,794.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,797.0
MISIONES,Candelaria,Mártires,54021050,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,16.0
MISIONES,Candelaria,Profundidad,54021060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
MISIONES,Candelaria,Santa Ana,54021080,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0
MISIONES,Candelaria,Barrio Del Lago,54021005,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,14.5
MISIONES,Capital,Garupá,54028010,1.1,1.04,0.0,8.0,0.0,0.0,0.0,85.0,10.21
MISIONES,Capital,Nemesio Parma,54028020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MISIONES,Capital,Posadas,54028030,6.49,68.56,0.0,5.35,12.0,8.0,0.0,231.0,80.65
MISIONES,Concepción,Concepción de la Sierra,54035020,0.0,458.0,0.0,3.0,0.0,1.0,0.0,154.0,616.0
MISIONES,Concepción,La Corita,54035030,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
MISIONES,Eldorado,Colonia Victoria,54042010,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
MISIONES,Eldorado,Eldorado,54042020,7.45,0.0,0.0,0.0,5.0,1.0,0.0,0.0,7.46
MISIONES,Eldorado,Puerto Mado,54042060,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
MISIONES,Eldorado,Santiago De Liniers,54042080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,0.0,0.0,0.0,1.0,370.0,0.0,0.0,0.0,371.0
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0
MISIONES,Guaraní,El Soberbio,54056010,0.0,0.0,0.0,0.0,520.0,1.0,0.0,532.0,1.05
MISIONES,Guaraní,Fracrán,54056020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,131.0
MISIONES,Guaraní,San Vicente,54056030,0.0,0.0,0.0,2.27,20.0,0.0,0.0,1.04,3.32
MISIONES,Iguazú,Esperanza,54063010,706.0,2.0,0.0,1.0,0.0,0.0,0.0,100.0,2.81
MISIONES,Iguazú,Libertad,54063020,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0
MISIONES,Iguazú,Puerto Iguazú,54063030,959.0,526.0,0.0,6.71,0.0,3.0,0.0,0.0,8.2
MISIONES,Iguazú,Wanda,54063040,764.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,768.0
MISIONES,Leandro N. Alem,Almafuerte,54070010,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
MISIONES,Leandro N. Alem,Arroyo del Medio,54070020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
MISIONES,Leandro N. Alem,Caá - Yarí,54070030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
MISIONES,Leandro N. Alem,Cerro Azul,54070040,0.0,314.0,0.0,10.0,15.0,2.0,0.0,131.0,472.0
MISIONES,Leandro N. Alem,Dos Arroyos,54070050,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
MISIONES,Leandro N. Alem,Gobernador López,54070060,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0
MISIONES,Leandro N. Alem,Leandro N. Alem,54070070,899.0,3.52,0.0,2.0,127.0,0.0,0.0,0.0,4.54
MISIONES,Leandro N. Alem,Olegario V. Andrade,54070080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
MISIONES,Libertador Grl. San Martín,Capioví,54077010,267.0,487.0,0.0,0.0,6.0,1.0,0.0,402.0,1.16
MISIONES,Libertador Grl. San Martín,El Alcázar,54077020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
